key_id,_id,ltable_id,rtable_id,ltable_Name,ltable_Phone,ltable_Zipcode,ltable_State,ltable_City,ltable_Address,ltable_Delivery,ltable_Takeout,ltable_Outdoor_seating,rtable_Name,rtable_Phone,rtable_Zipcode,rtable_State,rtable_City,rtable_Address,rtable_Delivery,rtable_Takeout,rtable_Outdoor_seating
684,817,535,5,Bongiorno’s Italian Deli & Pizzeria,(312) 755-1255,60611,IL,Chicago,405 N Wabash Ave,1,1,1,Giordano's,(312) 951-0747,60611,IL,Chicago,730 N Rush Street,1,1,1
685,840,721,5,Friends Sushi,(312) 787-8998,60611,IL,Chicago,710 N Rush St,1,1,1,Giordano's,(312) 951-0747,60611,IL,Chicago,730 N Rush Street,1,1,1
686,345655,2907,1623,Cafe Golo,(415) 673-4656,94123,CA,San Francisco,1602 Lombard St,0,1,0,Cafe Golo,(415) 673-4656,94123,CA,San Francisco,1602 Lombard Street,0,1,0
687,345663,2987,1623,Golden Gate Market Deli & Liquor,(415) 346-6052,94123,CA,San Francisco,2767 Lombard St,0,1,0,Cafe Golo,(415) 673-4656,94123,CA,San Francisco,1602 Lombard Street,0,1,0
688,379411,2810,1848,La Mediterranee,(415) 921-2956,94115,CA,San Francisco,2210 Fillmore St,1,1,1,La Mediterranee,(415) 921-2956,94115,CA,San Francisco,2210 Fillmore Street,1,1,1
689,379446,3012,1848,Sheba Piano Lounge,(415) 440-7414,94115,CA,San Francisco,1419 Fillmore St,0,1,1,La Mediterranee,(415) 921-2956,94115,CA,San Francisco,2210 Fillmore Street,1,1,1
690,241968,1020,1104,B Side Pizza & Wine Bar,(646) 679-7225,10019,NY,New York,370 W 51st St,0,1,0,Natsumi Bar And Lounge,(212) 258-2988,10019,NY,New York,226 W 50th Street,0,1,0
691,344090,2758,1613,The Monk’s Kettle,(415) 865-9523,94103,CA,San Francisco,3141 16th St,0,1,1,Monk's Kettle,(415) 865-9523,94103,CA,San Francisco,3141 16th Street,0,0,1
692,387640,3002,1910,O-Toro Sushi,(415) 553-3986,94102,CA,San Francisco,205 Oak St,0,1,0,Otoro Sushi,(415) 553-3986,94102,CA,San Francisco,205 Oak Street,0,1,0
693,178268,1291,813,La Maison du Macaron,(212) 243-2757,10011,NY,New York,132 W 23rd St,0,1,0,Boqueria,(212) 255-4160,10011,NY,New York,53 W 19th Street,1,1,0
694,178301,1482,813,Alta,(212) 505-7777,10011,NY,New York,64 W 10th St,0,0,0,Boqueria,(212) 255-4160,10011,NY,New York,53 W 19th Street,1,1,0
695,178302,1488,813,Rasa,(212) 254-1888,10011,NY,New York,25 W 8th St,1,1,0,Boqueria,(212) 255-4160,10011,NY,New York,53 W 19th Street,1,1,0
696,178317,1600,813,Da Andrea,(212) 367-1979,10011,NY,New York,35 W 13th St,1,1,1,Boqueria,(212) 255-4160,10011,NY,New York,53 W 19th Street,1,1,0
697,363277,3021,1748,Mandalay,(415) 386-3896,94118,CA,San Francisco,4348 California St,0,1,0,Mandalay,(415) 386-3895,94118,CA,San Francisco,4348 California Street,0,1,0
698,147290,748,673,Alliance Bakery & Cafe,(773) 278-0366,60622,IL,Chicago,1736 W Division St,0,1,1,Bangers & Lace,(773) 252-6499,60622,IL,Chicago,1670 W. Division Street,0,0,1
699,14627,471,64,Dimo’s Pizza,(773) 525-4580,60657,IL,Chicago,3463 N Clark St,1,1,0,Mia Francesca,(773) 281-3310,60657,IL,Chicago,3311 North Clark Street,0,1,0
700,139619,377,627,Hugo’s Frog Bar & Fish House,(312) 640-0999,60611,IL,Chicago,1024 N Rush St,0,1,1,Markethouse,(312) 224-2200,60611,IL,Chicago,611 N. Fairbanks Court,0,1,0
701,333178,2604,1512,Delfina,(415) 552-4055,94110,CA,San Francisco,3621 18th St,0,1,0,Delfina,(415) 552-4055,94110,CA,San Francisco,3621 18th Street,0,1,1
702,333248,2930,1512,Dynamo Donut & Coffee,(415) 920-1978,94110,CA,San Francisco,2760 24th St,0,1,1,Delfina,(415) 552-4055,94110,CA,San Francisco,3621 18th Street,0,1,1
703,333267,3048,1512,La Santaneca,(415) 648-1034,94110,CA,San Francisco,3781 Mission St,0,1,0,Delfina,(415) 552-4055,94110,CA,San Francisco,3621 18th Street,0,1,1
704,333270,3068,1512,Salumeria,(415) 471-2998,94110,CA,San Francisco,3000 20th St,0,1,1,Delfina,(415) 552-4055,94110,CA,San Francisco,3621 18th Street,0,1,1
705,709799,2196,3459,The Saint,(206) 323-9922,98122,WA,Seattle,1416 E Olive Way,0,1,0,The Saint,(206) 323-9922,98122,WA,Seattle,1416 East Olive Way,0,0,0
706,125897,158,556,Homeslice,(312) 789-4600,60614,IL,Chicago,938 W Webster,1,1,1,Floriole Cafe & Bakery,(773) 883-1313,60614,IL,Chicago,1220 W Webster Avenue,0,1,1
707,125953,610,556,Floriole Cafe & Bakery,(773) 883-1313,60614,IL,Chicago,1220 W Webster Ave,0,1,1,Floriole Cafe & Bakery,(773) 883-1313,60614,IL,Chicago,1220 W Webster Avenue,0,1,1
708,189447,943,877,Blue Hill,(212) 539-1776,10011,NY,New York,75 Washington Pl,0,0,0,Blue Hill,(212) 539-1776,10011,NY,New York,75 Washington Place,0,0,0
709,189454,1097,877,Buddakan,(212) 989-6699,10011,NY,New York,75 9th Ave,0,0,0,Blue Hill,(212) 539-1776,10011,NY,New York,75 Washington Place,0,0,0
710,412890,2842,2057,Assab Eritrean Restaurant,(415) 441-7083,94118,CA,San Francisco,2845 Geary Blvd,0,1,0,Brother's Korean,(415) 387-7991,94118,CA,San Francisco,4128 Geary Boulevard,0,1,0
711,668002,1610,3301,Storyville Coffee Company,(206) 780-5777,98101,WA,Seattle,94 Pike St,0,1,0,The Cheesecake Factory,(206) 652-5400,98101,WA,Seattle,700 Pike Street,0,1,0
712,668006,1642,3301,Le Panier French Bakery,(206) 441-3669,98101,WA,Seattle,1902 Pike Pl,1,1,0,The Cheesecake Factory,(206) 652-5400,98101,WA,Seattle,700 Pike Street,0,1,0
713,296072,1578,1338,Rustic Table,(212) 244-0744,10036,NY,New York,504 W 42nd St,1,1,0,Dafni Greek Taverna,(212) 315-1010,10036,NY,New York,325 West 42nd Street,1,1,0
714,680013,1770,3337,Quinn’s,(206) 325-7711,98122,WA,Seattle,1001 E Pike St,0,0,0,Poquitos,(206) 453-4216,98122,WA,Seattle,1000 E Pike Street,0,1,1
715,680031,1902,3337,Skillet Capitol Hill,(206) 512-2001,98122,WA,Seattle,1400 E Union St,0,1,1,Poquitos,(206) 453-4216,98122,WA,Seattle,1000 E Pike Street,0,1,1
716,107199,751,454,Kiki’s Bistro,(312) 335-5454,60610,IL,Chicago,900 N Franklin St,0,1,1,Mr. Beef,(312) 337-8500,60610,IL,Chicago,666 N. Orleans Street,0,1,0
717,125265,139,553,Stan’s Donuts & Coffee,(773) 360-7386,60622,IL,Chicago,1560 N Damen Ave,0,1,0,Stan's Donuts,(773) 360-7386,60622,IL,Chicago,1560 N. Damen Avenue,1,1,0
718,84671,67,367,Staropolska Restaurant,(773) 342-0779,60618,IL,Chicago,3030 N Milwaukee Ave,1,1,0,Friendship Chinese Restaurant,(773) 227-0970,60618,IL,Chicago,2830 N Milwaukee Avenue,1,1,0
719,19406,467,85,Mon Ami Gabi,(773) 348-8886,60614,IL,Chicago,2300 N Lincoln Park W,1,1,1,Molly's Cupcakes,(773) 883-7220,60614,IL,Chicago,2536 N Clark Street,0,1,0
720,157354,943,722,Blue Hill,(212) 539-1776,10011,NY,New York,75 Washington Pl,0,0,0,Buddakan,(212) 989-6699,10011,NY,New York,75 9th Avenue,0,0,0
721,157366,1097,722,Buddakan,(212) 989-6699,10011,NY,New York,75 9th Ave,0,0,0,Buddakan,(212) 989-6699,10011,NY,New York,75 9th Avenue,0,0,0
722,318671,1324,1432,John’s Of Bleecker Street,(212) 243-1680,10014,NY,New York,278 Bleecker St,0,1,0,Murray's Cheese Bar,(646) 476-8882,10014,NY,New York,264 Bleecker Street,0,1,0
723,318657,1001,1432,Murray’s Cheese Bar,(646) 476-8882,10014,NY,New York,264 Bleecker St,0,1,0,Murray's Cheese Bar,(646) 476-8882,10014,NY,New York,264 Bleecker Street,0,1,0
724,340723,2498,1577,Espetus Brazilian Steak House,(415) 552-8792,94102,CA,San Francisco,1686 Market St,0,0,0,Farmerbrown,(415) 409-3276,94102,CA,San Francisco,25 Mason Street,0,1,0
725,371875,2811,1797,Luisa’s Pizza And Pasta,(415) 563-4043,94109,CA,San Francisco,1550 California St,0,1,1,Grubstake,(415) 673-8268,94109,CA,San Francisco,1525 Pine Street,0,1,0
726,414802,2893,2065,Hog Island Oyster Co,(415) 391-7117,94111,CA,San Francisco,1 Ferry Bldg,0,0,1,San Francisco Fish Company,(415) 399-1111,94111,CA,San Francisco,Ferry Building,0,0,0
727,414806,3018,2065,Humphry Slocombe Ice Cream,(415) 550-6971,94111,CA,San Francisco,1 Ferry Bldg,0,1,0,San Francisco Fish Company,(415) 399-1111,94111,CA,San Francisco,Ferry Building,0,0,0
728,353580,2438,1688,Rosamunde Sausage Grill,(415) 437-6851,94117,CA,San Francisco,545 Haight St,1,1,0,Pork Store Cafe,(415) 864-6981,94117,CA,San Francisco,1451 Haight Street,0,1,0
729,353600,2655,1688,Parada 22,(415) 750-1111,94117,CA,San Francisco,1805 Haight St,1,1,0,Pork Store Cafe,(415) 864-6981,94117,CA,San Francisco,1451 Haight Street,0,1,0
730,353621,2931,1688,Pork Store Cafe,(415) 864-6981,94117,CA,San Francisco,1451 Haight St,0,1,0,Pork Store Cafe,(415) 864-6981,94117,CA,San Francisco,1451 Haight Street,0,1,0
731,353624,2960,1688,Gold Cane Cocktail Lounge,(415) 626-1112,94117,CA,San Francisco,1569 Haight St,0,0,1,Pork Store Cafe,(415) 864-6981,94117,CA,San Francisco,1451 Haight Street,0,1,0
732,353627,2981,1688,Blue Front Cafe,(415) 252-5917,94117,CA,San Francisco,1430 Haight St,0,1,0,Pork Store Cafe,(415) 864-6981,94117,CA,San Francisco,1451 Haight Street,0,1,0
733,353631,2995,1688,1428 HAIGHT Patio Cafe & Crepery,(415) 864-8484,94117,CA,San Francisco,1428 Haight St,1,1,1,Pork Store Cafe,(415) 864-6981,94117,CA,San Francisco,1451 Haight Street,0,1,0
734,279060,1102,1253,Luzzo’s,(212) 473-7447,10003,NY,New York,211 1st Ave,1,1,0,Lil' Frankie's,(212) 420-4900,10003,NY,New York,19 1st Avenue,1,1,1
735,442694,2648,2264,Canela Bistro & Wine Bar,(415) 552-3000,94114,CA,San Francisco,2272 Market St,0,1,1,Jasmine Garden,(415) 861-2682,94114,CA,San Francisco,708 14th Street,0,0,0
736,442710,2843,2264,Jasmine Garden,(415) 861-2682,94114,CA,San Francisco,708 14th St,0,1,0,Jasmine Garden,(415) 861-2682,94114,CA,San Francisco,708 14th Street,0,0,0
737,429481,3007,2168,Church Street Cafe,(415) 621-2233,94114,CA,San Francisco,260 Church St,0,1,1,Chloe's Cafe,(415) 648-4116,94114,CA,San Francisco,1399 Church Street,0,1,1
738,429411,2720,2168,Church Street Groceteria,(415) 660-5147,94114,CA,San Francisco,300 Church St,0,1,0,Chloe's Cafe,(415) 648-4116,94114,CA,San Francisco,1399 Church Street,0,1,1
739,429429,2933,2168,Rossi’s Delicatessen,(415) 863-4533,94114,CA,San Francisco,426 Castro St,0,1,0,Chloe's Cafe,(415) 648-4116,94114,CA,San Francisco,1399 Church Street,0,1,1
740,417669,3001,2085,Stella Pastry & Cafe,(415) 986-2914,94133,CA,San Francisco,446 Columbus Ave,0,1,0,Panta Rei,(415) 591-0900,94133,CA,San Francisco,431 Columbus Avenue,0,1,1
741,417645,2582,2085,Italian Homemade Company,(415) 712-8874,94133,CA,San Francisco,716 Columbus Ave,0,1,1,Panta Rei,(415) 591-0900,94133,CA,San Francisco,431 Columbus Avenue,0,1,1
742,690896,2311,3379,Oliver’s Twist,(206) 706-6673,98103,WA,Seattle,6822 Greenwood Ave N,0,0,0,Thaiku,(206) 706-7807,98103,WA,Seattle,6705 Greenwood Avenue North,0,1,1
743,698581,2221,3412,Pike’s Pit Bar-B-Que,(206) 538-0779,98101,WA,Seattle,1505 Pike Place Market,0,1,1,Bacco Cafe,(206) 443-5443,98101,WA,Seattle,Inn At The Market,0,1,1
744,278819,1020,1251,B Side Pizza & Wine Bar,(646) 679-7225,10019,NY,New York,370 W 51st St,0,1,0,Azalea,(212) 262-0105,10019,NY,New York,224 W 51st Street,0,1,1
745,20219,272,90,Naf Naf Grill,(312) 263-0019,60601,IL,Chicago,326 N Michigan Ave,0,1,0,Sweetwater Tavern and Grille,(312) 698-7111,60601,IL,Chicago,225 N Michigan Avenue,0,1,1
746,414003,2639,2060,Hai Ky Mi Gia,(415) 771-2577,94109,CA,San Francisco,707 Ellis St,0,1,0,Thai Stick,(415) 928-7730,94109,CA,San Francisco,698 Post Street,0,1,0
747,414154,2887,2060,Basik Cafe,(415) 655-3283,94109,CA,San Francisco,1958 Polk St,0,1,0,Thai Stick,(415) 928-7730,94109,CA,San Francisco,698 Post Street,0,1,0
748,64423,428,270,Roka Akor - Chicago,(312) 477-7652,60654,IL,Chicago,456 N Clark St,0,1,1,Roka Akor,(312) 477-7652,60654,IL,Chicago,456 North Clark Street,0,1,1
749,64451,658,270,Osteria Via Stato,(312) 642-8450,60654,IL,Chicago,620 N State St,1,1,1,Roka Akor,(312) 477-7652,60654,IL,Chicago,456 North Clark Street,0,1,1
750,221349,823,1016,Gramercy Tavern,(212) 477-0777,10003,NY,New York,42 E 20th St,0,0,0,Angelica Kitchen,(212) 228-2909,10003,NY,New York,300 E 12th Street,0,1,0
751,221374,1094,1016,Num Pang Sandwich Shop,(646) 791-0439,10003,NY,New York,28 E 12th St,1,1,0,Angelica Kitchen,(212) 228-2909,10003,NY,New York,300 E 12th Street,0,1,0
752,221387,1186,1016,Cha-An,(212) 228-8030,10003,NY,New York,230 E 9th St,0,1,0,Angelica Kitchen,(212) 228-2909,10003,NY,New York,300 E 12th Street,0,1,0
753,221355,892,1016,Gotham Bar and Grill,(212) 620-4020,10003,NY,New York,12 E 12th St,0,0,0,Angelica Kitchen,(212) 228-2909,10003,NY,New York,300 E 12th Street,0,1,0
754,692374,2207,3386,RoRo BBQ & Grill,(206) 954-1100,98103,WA,Seattle,3620 Stone Way N,0,1,1,RoRo BBQ & Grill,(206) 954-1100,98103,WA,Seattle,3620 Stone Way N,0,1,1
755,103184,471,436,Dimo’s Pizza,(773) 525-4580,60657,IL,Chicago,3463 N Clark St,1,1,0,Dimo's Pizza,(773) 525-4580,60657,IL,Chicago,3463 N. Clark Street,1,1,0
756,18265,748,79,Alliance Bakery & Cafe,(773) 278-0366,60622,IL,Chicago,1736 W Division St,0,1,1,Smoke Daddy,(773) 772-6656,60622,IL,Chicago,1804 W. Division Street,1,1,1
757,5251,700,20,North Pond,(773) 477-5845,60614,IL,Chicago,2610 N Cannon Dr,0,0,0,Pequod's Pizza,(773) 327-1512,60614,IL,Chicago,2207 N Clybourn Avenue,1,1,0
758,5197,247,20,Pequod’s Pizzeria,(773) 327-1512,60614,IL,Chicago,2207 N Clybourn Av,1,1,0,Pequod's Pizza,(773) 327-1512,60614,IL,Chicago,2207 N Clybourn Avenue,1,1,0
759,5230,526,20,Bacino’s of Lincoln Park,(773) 472-7400,60614,IL,Chicago,2204 N Lincoln Ave,1,1,0,Pequod's Pizza,(773) 327-1512,60614,IL,Chicago,2207 N Clybourn Avenue,1,1,0
760,161717,913,742,Mamoun’s Falafel,(212) 674-8685,10012,NY,New York,119 MacDougal St,0,1,1,Pommes Frites,(212) 674-1234,10012,NY,New York,128 Macdougal Street,1,1,0
761,161719,947,742,Pommes Frites,(212) 674-1234,10012,NY,New York,128 Macdougal St,0,1,0,Pommes Frites,(212) 674-1234,10012,NY,New York,128 Macdougal Street,1,1,0
762,698409,2343,3410,Blue Water Taco Grill,(206) 352-2407,98109,WA,Seattle,515 Queen Anne Ave N,0,1,1,Betty,(206) 352-3773,98109,WA,Seattle,1507 Queen Anne Avenue N,0,1,1
763,698421,2397,3410,It’s Bao Time,(206) 227-2815,98109,WA,Seattle,320 Westlake Ave N,0,1,0,Betty,(206) 352-3773,98109,WA,Seattle,1507 Queen Anne Avenue N,0,1,1
764,698351,2106,3410,Betty,(206) 352-3773,98109,WA,Seattle,1507 Queen Anne Ave N,0,1,0,Betty,(206) 352-3773,98109,WA,Seattle,1507 Queen Anne Avenue N,0,1,1
765,711800,2243,3470,Mr. Gyros,(206) 782-7777,98107,WA,Seattle,5522 20th Ave NW,0,1,0,Mike's Chili Parlor,(206) 782-2808,98107,WA,Seattle,1447 NW Ballard Way,0,1,1
766,333791,2883,1520,Blue Bottle Coffee,(510) 653-3394,94102,CA,San Francisco,315 Linden St,0,1,1,Taylor Street Coffee Shop,(415) 567-4031,94102,CA,San Francisco,375 Taylor Street,0,1,0
767,333777,2715,1520,Taylor Street Coffee Shop,(415) 567-4031,94102,CA,San Francisco,375 Taylor St,0,1,0,Taylor Street Coffee Shop,(415) 567-4031,94102,CA,San Francisco,375 Taylor Street,0,1,0
768,333934,2541,1522,The Soapbox Cafe,(415) 829-7139,94109,CA,San Francisco,1800 Hyde St,0,1,0,The Buena Vista,(415) 474-5044,94109,CA,San Francisco,2765 Hyde Street,0,1,0
769,446733,2801,2290,Manora’s Thai Cuisine,(415) 861-6224,94103,CA,San Francisco,1600 Folsom St,1,1,0,Citizen's Band,(415) 556-4901,94103,CA,San Francisco,1198 Folsom Street,0,1,0
770,446746,2935,2290,Basil Thai Restaurant & Bar,(415) 552-8999,94103,CA,San Francisco,1175 Folsom St,0,1,0,Citizen's Band,(415) 556-4901,94103,CA,San Francisco,1198 Folsom Street,0,1,0
771,425426,2687,2144,Old Jerusalem Restaurant,(415) 642-5958,94110,CA,San Francisco,2976 Mission St,0,1,0,Mi Lindo Peru,(415) 642-4897,94110,CA,San Francisco,3226 Mission Street,0,1,0
772,425434,2764,2144,El Techo,(415) 550-6970,94110,CA,San Francisco,2518 Mission St,0,1,1,Mi Lindo Peru,(415) 642-4897,94110,CA,San Francisco,3226 Mission Street,0,1,0
773,425439,2832,2144,Mission Pie,(415) 282-1500,94110,CA,San Francisco,2901 Mission St,0,1,0,Mi Lindo Peru,(415) 642-4897,94110,CA,San Francisco,3226 Mission Street,0,1,0
774,425445,2909,2144,Mission Banh Mi,(415) 551-1772,94110,CA,San Francisco,2200 Mission St,0,1,0,Mi Lindo Peru,(415) 642-4897,94110,CA,San Francisco,3226 Mission Street,0,1,0
775,425448,2958,2144,Gracias Madre,(415) 683-1346,94110,CA,San Francisco,2211 Mission St,0,1,1,Mi Lindo Peru,(415) 642-4897,94110,CA,San Francisco,3226 Mission Street,0,1,0
776,81980,271,356,La Colombe Coffee,(312) 733-0707,60607,IL,Chicago,955 West Randolph St,0,1,0,City Winery Chicago,(312) 733-9463,60607,IL,Chicago,1200 W Randolph Street,0,0,1
777,82052,294,356,Little Goat Diner,(312) 888-3455,60607,IL,Chicago,820 W Randolph St,0,1,1,City Winery Chicago,(312) 733-9463,60607,IL,Chicago,1200 W Randolph Street,0,0,1
778,81985,313,356,The Publican,(312) 733-9555,60607,IL,Chicago,837 W Fulton Market,0,0,1,City Winery Chicago,(312) 733-9463,60607,IL,Chicago,1200 W Randolph Street,0,0,1
779,82006,687,356,M2 Cafe,(312) 265-1824,60607,IL,Chicago,850 W Jackson,0,1,0,City Winery Chicago,(312) 733-9463,60607,IL,Chicago,1200 W Randolph Street,0,0,1
780,114150,132,501,Hendrickx Belgian Bread Crafter,(312) 649-6717,60611,IL,Chicago,100 E Walton St,0,1,1,Gaylord Fine Indian Cuisine,(312) 664-1700,60611,IL,Chicago,100 E Walton Street Walton Colonnade,0,1,0
781,114178,518,501,Capital One Café,(312) 981-1236,60611,IL,Chicago,21 E Chestnut St,0,1,0,Gaylord Fine Indian Cuisine,(312) 664-1700,60611,IL,Chicago,100 E Walton Street Walton Colonnade,0,1,0
782,383149,2963,1877,Isa Restaurant,(415) 567-9588,94123,CA,San Francisco,3324 Steiner St,0,1,1,Isa,(415) 567-9588,94123,CA,San Francisco,3324 Steiner Street,0,0,0
783,339859,2742,1575,Arinell Pizza,(415) 255-1303,94110,CA,San Francisco,509 Valencia St,0,1,0,Bar Tartine,(415) 487-1600,94110,CA,San Francisco,561 Valencia Street,0,0,0
784,339873,2943,1575,Bar Tartine,(415) 487-1600,94110,CA,San Francisco,561 Valencia St,0,0,0,Bar Tartine,(415) 487-1600,94110,CA,San Francisco,561 Valencia Street,0,0,0
785,697038,2155,3407,Place Pigalle,(206) 624-1756,98101,WA,Seattle,81 Pike St,0,0,1,Place Pigalle,(206) 624-1756,98101,WA,Seattle,Pike Place Market,0,0,1
786,697043,2221,3407,Pike’s Pit Bar-B-Que,(206) 538-0779,98101,WA,Seattle,1505 Pike Place Market,0,1,1,Place Pigalle,(206) 624-1756,98101,WA,Seattle,Pike Place Market,0,0,1
787,696985,1610,3407,Storyville Coffee Company,(206) 780-5777,98101,WA,Seattle,94 Pike St,0,1,0,Place Pigalle,(206) 624-1756,98101,WA,Seattle,Pike Place Market,0,0,1
788,696989,1642,3407,Le Panier French Bakery,(206) 441-3669,98101,WA,Seattle,1902 Pike Pl,1,1,0,Place Pigalle,(206) 624-1756,98101,WA,Seattle,Pike Place Market,0,0,1
789,69994,31,301,The Wormhole Coffee,(773) 661-2468,60622,IL,Chicago,1462 N Milwaukee Ave,0,1,1,Native Foods Café,(773) 489-8480,60622,IL,Chicago,1484 N Milwaukee Avenue,1,1,1
790,70043,302,301,Native Foods Cafe,(773) 489-8480,60622,IL,Chicago,1484 N Milwaukee Ave,0,1,1,Native Foods Café,(773) 489-8480,60622,IL,Chicago,1484 N Milwaukee Avenue,1,1,1
791,70066,410,301,Bite Café,(773) 395-2483,60622,IL,Chicago,1035 N Western Ave,0,1,0,Native Foods Café,(773) 489-8480,60622,IL,Chicago,1484 N Milwaukee Avenue,1,1,1
792,390245,2640,1925,La Taqueria,(415) 285-7117,94110,CA,San Francisco,2889 Mission St,0,1,1,Taqueria Cancun,(415) 252-9560,94110,CA,San Francisco,2288 Mission District Street,0,1,0
793,390252,2659,1925,Taqueria Cancún,(415) 252-9560,94110,CA,San Francisco,2288 Mission St,0,1,0,Taqueria Cancun,(415) 252-9560,94110,CA,San Francisco,2288 Mission District Street,0,1,0
794,390341,3005,1925,Commonwealth,(415) 355-1500,94110,CA,San Francisco,2224 Mission St,0,0,0,Taqueria Cancun,(415) 252-9560,94110,CA,San Francisco,2288 Mission District Street,0,1,0
795,390348,3048,1925,La Santaneca,(415) 648-1034,94110,CA,San Francisco,3781 Mission St,0,1,0,Taqueria Cancun,(415) 252-9560,94110,CA,San Francisco,2288 Mission District Street,0,1,0
796,390354,3065,1925,Sun Rise Restaurant,(415) 206-1219,94110,CA,San Francisco,3126 24th St,0,1,0,Taqueria Cancun,(415) 252-9560,94110,CA,San Francisco,2288 Mission District Street,0,1,0
797,13506,31,57,The Wormhole Coffee,(773) 661-2468,60622,IL,Chicago,1462 N Milwaukee Ave,0,1,1,The Bongo Room,(773) 489-0690,60622,IL,Chicago,1470 N Milwaukee Avenue,0,1,0
798,13538,160,57,Rootstock Wine & Beer Bar,(773) 292-1616,60622,IL,Chicago,954 N California Ave,0,0,1,The Bongo Room,(773) 489-0690,60622,IL,Chicago,1470 N Milwaukee Avenue,0,1,0
799,13579,322,57,The Bongo Room,(773) 489-0690,60622,IL,Chicago,1470 N Milwaukee Ave,0,1,0,The Bongo Room,(773) 489-0690,60622,IL,Chicago,1470 N Milwaukee Avenue,0,1,0
800,77194,427,336,Ground Control,(773) 772-9446,60647,IL,Chicago,3315 W Armitage Ave,1,1,1,Parson's Chicken & Fish,(773) 384-3333,60647,IL,Chicago,2952 W. Armitage Avenue,0,1,1
801,662985,2339,3283,La Carta de Oaxaca,(206) 782-8722,98107,WA,Seattle,5431 Ballard Ave NW,0,1,1,La Carta de Oaxaca,(206) 782-8722,98107,WA,Seattle,5431 Ballard Avenue NW,0,1,1
802,663032,2286,3283,La Isla Cuisine,(206) 789-0516,98107,WA,Seattle,2320 NW Market St,1,1,1,La Carta de Oaxaca,(206) 782-8722,98107,WA,Seattle,5431 Ballard Avenue NW,0,1,1
803,663044,1705,3283,Café Besalu,(206) 789-1463,98107,WA,Seattle,5909 24th Ave NW,0,1,1,La Carta de Oaxaca,(206) 782-8722,98107,WA,Seattle,5431 Ballard Avenue NW,0,1,1
804,663068,2022,3283,Veraci Pizza,(206) 525-1813,98107,WA,Seattle,500 NW Market St,0,1,0,La Carta de Oaxaca,(206) 782-8722,98107,WA,Seattle,5431 Ballard Avenue NW,0,1,1
805,16057,212,70,The Purple Pig,(312) 464-1744,60611,IL,Chicago,500 N Michigan Ave,0,0,1,Pizzeria Due,(312) 943-2400,60611,IL,Chicago,619 N Wabash Avenue,1,1,0
806,16148,535,70,Bongiorno’s Italian Deli & Pizzeria,(312) 755-1255,60611,IL,Chicago,405 N Wabash Ave,1,1,1,Pizzeria Due,(312) 943-2400,60611,IL,Chicago,619 N Wabash Avenue,1,1,0
807,16172,603,70,Nico Osteria,(312) 994-7100,60611,IL,Chicago,1015 N Rush St,0,0,1,Pizzeria Due,(312) 943-2400,60611,IL,Chicago,619 N Wabash Avenue,1,1,0
808,16205,715,70,Le Colonial,(312) 255-0088,60611,IL,Chicago,937 N Rush St,0,1,1,Pizzeria Due,(312) 943-2400,60611,IL,Chicago,619 N Wabash Avenue,1,1,0
809,401769,2742,1991,Arinell Pizza,(415) 255-1303,94110,CA,San Francisco,509 Valencia St,0,1,0,Frjtz Valencia,(415) 863-8272,94110,CA,San Francisco,591 Valencia Street,1,1,1
810,403954,2597,2004,The Italian Homemade Company,(415) 655-9325,94123,CA,San Francisco,1919 Union St,0,1,0,Capannina,(415) 409-8001,94123,CA,San Francisco,1809 Union Street,1,1,0
811,382814,2584,1874,Four Barrel Coffee,(415) 252-0800,94103,CA,San Francisco,375 Valencia St,0,1,1,Basil Thai Restaurant & Bar,(415) 552-8999,94103,CA,San Francisco,1175 Folsom Street,0,1,0
