id,Restaurant Name,Phone,Zipcode,State,City,Address,Has Delivery,Has Take-out,Has outdoor seating
1881,Central Cinema,(206) 686-6684,98122,WA,Seattle,1411 21st Ave,0,1,0
1882,Local Pho,(206) 441-5995,98121,WA,Seattle,2230 3rd Ave,0,1,1
1883,Monster Dogs,(888) 571-4447,98101,WA,Seattle,1st & Bell,0,1,0
1884,Barolo Ristorante,(206) 770-9000,98101,WA,Seattle,1940 Westlake Ave,0,1,1
1885,Myrtle Edwards Park,(206) 684-4075,98121,WA,Seattle,3130 Alaskan Way,0,0,0
1886,Bang Bang Café,(206) 448-2233,98121,WA,Seattle,2460 Western Ave,0,1,1
1887,Trophy Cupcakes and Party,(206) 632-7020,98103,WA,Seattle,1815 N 45th St,1,1,1
1888,Daniel’s Broiler,(206) 621-8262,98109,WA,Seattle,809 Fairview Pl N,0,1,1
1889,Lotus Thai Cuisine,(206) 323-9445,98122,WA,Seattle,2724 E Cherry St,0,1,0
1890,The Wurst Place,(206) 623-3548,98102,WA,Seattle,510 Westlake Ave N,0,1,0
1891,Midtown Espresso,(206) 443-9070,98121,WA,Seattle,2133 5th Ave,0,1,1
1892,Pike Place Market Gum Wall,(206) 587-2414,98101,WA,Seattle,Pike St,0,0,0
1893,Tougo Coffee Co,(206) 860-3518,98122,WA,Seattle,1410 18th Ave,0,1,1
1894,Diesel Seattle,(206) 322-1080,98122,WA,Seattle,1413 14th Ave,0,0,0
1895,World Pizza,(206) 682-4161,98104,WA,Seattle,672 S King St,0,1,0
1896,Mel’s Market,(206) 623-6771,98154,WA,Seattle,1001 4th Ave,0,1,0
1897,Tango,(206) 583-0382,98101,WA,Seattle,1100 Pike St,0,1,0
1898,Villa Escondida,(206) 448-2393,98121,WA,Seattle,2203 1st Ave,0,1,1
1899,Take 5 Urban Market,(206) 420-8104,98117,WA,Seattle,6757 8th Ave NW,0,1,0
1900,Bakery Nouveau,(206) 923-0534,98116,WA,Seattle,4737 California Ave SW,0,1,1
1901,Sweet Iron,(206) 682-3336,98101,WA,Seattle,1200 3rd Ave,0,1,1
1902,Skillet Capitol Hill,(206) 512-2001,98122,WA,Seattle,1400 E Union St,0,1,1
1903,Annapurna Cafe,(206) 320-7770,98122,WA,Seattle,1833 Broadway,0,1,0
1904,Seattle Deli,(206) 328-0106,98144,WA,Seattle,225 12th Ave S,0,1,0
1905,Le Fournil,(206) 328-6523,98102,WA,Seattle,3230 Eastlake Ave E,0,1,0
1906,Falafel Salam,,98103,WA,Seattle,400 N 34th St,0,1,1
1907,Bhy Kracke Park,(206) 684-4075,98109,WA,Seattle,1215 5th Ave N,0,0,0
1908,Young Tea,(206) 682-6688,98104,WA,Seattle,609 S Weller St,0,1,0
1909,Novilhos Brazilian Steak House,(206) 494-3375,98109,WA,Seattle,901 Fairview Ave N,0,0,1
1910,Dahlia Lounge,(206) 682-4142,98121,WA,Seattle,2001 4th Ave,0,1,0
1911,Olympic Sculpture Park,(206) 654-3100,98121,WA,Seattle,2901 Western Ave,0,0,0
1912,Meridian Playground,(206) 684-4075,98103,WA,Seattle,4649 Sunnyside Ave N,0,0,0
1913,Cloud 9 Hookah Lounge,(206) 457-3263,98122,WA,Seattle,2522 E Cherry St,0,0,0
1914,Ten on 9th,(206) 623-0301,98109,WA,Seattle,227 9th Ave N,0,0,0
1915,Byen Bakeri,(206) 218-1000,98109,WA,Seattle,15 Nickerson St,1,1,0
1916,Caffe Umbria,(206) 762-5300,98107,WA,Seattle,5407 Ballard Ave NW,0,1,1
1917,Three Girls Bakery,(206) 622-1045,98101,WA,Seattle,1514 Pike Pl,0,1,0
1918,Pho Bac,(206) 323-4387,98144,WA,Seattle,1314 S Jackson St,0,1,0
1919,Off The Rez,(206) 414-8226,98101,WA,Seattle,,0,1,0
1920,Tavolata,(206) 838-8008,98121,WA,Seattle,2323 2nd Ave,0,0,1
1921,Resto,(425) 218-3914,98102,WA,Seattle,421 E Thomas St,0,1,0
1922,Montana,(206) 327-9362,98122,WA,Seattle,1506 E Olive Way,0,0,1
1923,Hiram M Chittenden Locks,(206) 783-7059,98107,WA,Seattle,3015 NW 54th St,0,0,0
1924,La Cocina Oaxaquena,(206) 623-8226,98101,WA,Seattle,1216 Pine St,1,1,1
1925,Serafina,(206) 323-0807,98102,WA,Seattle,2043 Eastlake Ave E,0,1,1
1926,Orfeo,(206) 443-1972,98121,WA,Seattle,2107 3rd Ave,0,1,0
1927,Cafetal Quilombo,(206) 602-6412,98108,WA,Seattle,4343 15th Ave S,0,1,0
1928,Café Campagne,(206) 728-2233,98101,WA,Seattle,1600 Post Alley,0,0,1
1929,The Dray,(206) 453-4527,98117,WA,Seattle,708 NW 65th St,0,0,0
1930,Cortona Cafe,(206) 327-9728,98122,WA,Seattle,2425 E Union St,0,1,1
1931,Hiroki,(206) 547-4128,98103,WA,Seattle,2224 N 56th St,0,1,1
1932,Bizzarro Italian Café,(206) 632-7277,98103,WA,Seattle,1307 N 46th St,1,1,0
1933,Black Bottle,(206) 441-1500,98121,WA,Seattle,2600 1st Ave,0,1,1
1934,Cactus Restaurants,(206) 913-2250,98109,WA,Seattle,350 Terry Ave N,0,1,1
1935,Sharetea UW,(206) 632-1038,98105,WA,Seattle,1100 NE 45th St,0,1,0
1936,Wasabi,(206) 441-6044,98121,WA,Seattle,2311 2nd Ave,0,1,1
1937,Arepa Venezuelan Kitchen,(206) 556-4879,98105,WA,Seattle,1405 NE 50th St,0,1,1
1938,Stone Way Cafe,(206) 420-4435,98103,WA,Seattle,3510 Stone Way N,0,1,1
1939,Piroshki on 3rd,(206) 322-2820,98104,WA,Seattle,710 3rd Ave,1,1,0
1940,Artusi,(206) 678-2516,98122,WA,Seattle,1535 14th Ave,0,0,0
1941,Caravan Crêpes,,98144,WA,Seattle,,0,1,0
1942,Jhanjay Vegetarian Thai Cuisine,(206) 632-1484,98103,WA,Seattle,1718 N 45th St,0,1,0
1943,Kabul Afghan Cuisine,(206) 545-9000,98103,WA,Seattle,2301 N 45th St,0,1,0
1944,Tigerly Ox - Vietnamese Eatery,(206) 402-4381,98103,WA,Seattle,4405 Wallingford Ave N,0,1,1
1945,Eastern Cafe,(206) 623-1776,98104,WA,Seattle,510 Maynard Ave S,0,1,1
1946,Bulldog News,(206) 632-6397,98105,WA,Seattle,4208 University Way NE,0,1,0
1947,Cask & Trotter,(206) 453-4756,98109,WA,Seattle,711 Westlake Ave,1,1,0
1948,Great NW Soup,(206) 582-3503,98102,WA,Seattle,1201 Eastlake Ave E,1,1,1
1949,Chuck’s Hole in the Wall BBQ,(206) 622-8717,98104,WA,Seattle,215 James St,1,1,0
1950,Pho Ba,(206) 621-0532,98104,WA,Seattle,415 7th Ave S,0,1,0
1951,Six Seven,(206) 269-4575,98121,WA,Seattle,2411 Alaskan Way,0,0,1
1952,Country Dough,(206) 728-2598,98101,WA,Seattle,1916 Pike Pl,0,1,1
1953,Pestle Rock,(206) 466-6671,98107,WA,Seattle,2305 NW Market St,0,1,1
1954,Petit Pierre Bakery,(206) 406-7271,98199,WA,Seattle,3204 W Mcgraw St,0,1,1
1955,Clever Bottle,(206) 915-2220,98121,WA,Seattle,2222 2nd Ave,0,0,1
1956,The Golden Olive,(206) 216-4674,98109,WA,Seattle,521 Queen Anne Ave N,1,1,0
1957,Cafe Flora,(206) 325-9100,98112,WA,Seattle,2901 E Madison St,0,1,1
1958,Chocolat Vitale,(206) 297-0863,98107,WA,Seattle,6257 3rd Ave NW,0,1,1
1959,Citizen,(206) 284-1015,98109,WA,Seattle,706 Taylor Ave N,0,1,1
1960,Uneeda Burger,(206) 547-2600,98103,WA,Seattle,4302 Fremont Ave N,0,1,1
1961,Amazing Thai Cuisine,(206) 528-0102,98105,WA,Seattle,5210 Roosevelt Way NE,1,1,0
1962,Pomerol,(206) 632-0135,98103,WA,Seattle,127 N 36th St,0,0,1
1963,Chocolati Café,(206) 293-2791,98104,WA,Seattle,1000 4th Ave,0,1,0
1964,Peloton,(206) 569-4265,98122,WA,Seattle,1220 E Jefferson St,0,1,0
1965,Rain City Burgers,(206) 525-3542,98115,WA,Seattle,6501 Roosevelt Way NE,0,1,0
1966,The Cookie Counter,,98103,WA,Seattle,7415 Greenwood Ave N,0,1,0
1967,Palisade,(206) 285-1000,98199,WA,Seattle,2601 W Marina Pl,0,0,1
1968,Silence-Heart-Nest,(206) 633-5169,98103,WA,Seattle,3508 Fremont Pl N,0,1,0
1969,JarrBar,(206) 209-2239,98101,WA,Seattle,1432 Western Ave,0,0,0
1970,Marination Station,(206) 325-8226,98122,WA,Seattle,1412 Harvard Ave,0,1,1
1971,Roy Street Coffee & Tea,(206) 325-2211,98102,WA,Seattle,700 Broadway Ave E,0,1,1
1972,Liberty,(206) 323-9898,98112,WA,Seattle,517 15th Ave E,0,1,0
1973,The Walrus and the Carpenter,(206) 395-9227,98107,WA,Seattle,4743 Ballard Ave NW,0,0,1
1974,Mamnoon,(206) 906-9606,98122,WA,Seattle,1508 Melrose Ave,0,1,0
1975,Mike’s Noodle House,(206) 389-7099,98104,WA,Seattle,418 Maynard Ave S,0,1,0
1976,Tat’s Truck,(206) 538-2133,98104,WA,Seattle,,0,1,0
1977,Marshall Park,(206) 684-4075,98119,WA,Seattle,7th Ave W and W Highland Dr,0,0,0
1978,Tacos El Asadero,(206) 722-9977,98118,WA,Seattle,3517 Rainier Ave S,0,1,1
1979,How To Cook a Wolf,(206) 838-8090,98109,WA,Seattle,2208 Queen Anne Ave N,0,0,0
1980,Vittles Neighborhood Bistro & Bar,(206) 448-3348,98121,WA,Seattle,2330 2nd Ave,1,1,1
1981,Mr. D’s Greek Delicacies,(206) 622-4881,98101,WA,Seattle,1518 Pike Pl,0,1,0
1982,Jimi Hendrix Statue,,98127,WA,Seattle,1604 Broadway,0,0,0
1983,Medina Hookah Lounge,(206) 856-7660,98134,WA,Seattle,700 S Dearborn St,0,0,0
1984,Shawarma King,(206) 420-1484,98105,WA,Seattle,4337 University Way NE,0,1,0
1985,Java Jahn,(206) 789-9441,98107,WA,Seattle,1428 Nw Leary Way,0,1,1
1986,Poppy,(206) 324-1108,98102,WA,Seattle,622 Broadway E,0,0,1
1987,Kate’s Pub,(206) 547-6832,98105,WA,Seattle,309 NE 45th St,0,1,0
1988,Bellini Italian Bistro,(206) 441-4480,98121,WA,Seattle,2302 1st Ave,1,1,1
1989,Black Bamboo,(206) 443-9898,98121,WA,Seattle,2236 3rd Ave,0,1,0
1990,Parsons Gardens,(206) 684-4081,98119,WA,Seattle,7th Avenue W and W Highland Dr,0,0,0
1991,Din Tai Fung,(206) 525-0958,98105,WA,Seattle,2621 NE 46th St,0,1,0
1992,Seattle Center,(206) 684-7200,98109,WA,Seattle,305 Harrison St,0,0,0
1993,Kizuki Ramen & Izakaya,(206) 420-1497,98122,WA,Seattle,320 E Pine St,0,1,0
1994,Wedgwood II Vegetarian Thai,(206) 724-0655,98102,WA,Seattle,420 Broadway E,0,1,0
1995,Niko’s Gyros,(206) 285-4778,98199,WA,Seattle,2231 32nd  Ave W,0,1,1
1996,Zeitgeist Kunst & Kaffee,(206) 583-0497,98104,WA,Seattle,171 S Jackson St,0,1,1
1997,Mr. West Cafe Bar,(206) 900-9378,98101,WA,Seattle,720 Olive Way,0,1,1
1998,Voxx Coffee,(206) 324-2778,98102,WA,Seattle,2245 Eastlake Ave E,0,1,1
1999,RN74,(206) 456-7474,98101,WA,Seattle,1433 4th Ave,0,0,0
2000,MOD Pizza,(206) 332-0200,98101,WA,Seattle,1302 6th Ave,0,1,1
2001,Spring Roll House-Deli,(206) 726-1628,98144,WA,Seattle,1221 Main St,0,1,0
2002,The Octopus Bar,(206) 582-2483,98103,WA,Seattle,2109 N 45th St,0,0,1
2003,Rose Garden at Woodland Park Zoo,(206) 233-7272,98103,WA,Seattle,750 N 50th St,0,0,0
2004,Bakeman’s Restaurant,(206) 622-3375,98104,WA,Seattle,122 Cherry St,0,1,0
2005,Polish Home Association,(206) 322-3020,98122,WA,Seattle,1714 18th Ave,0,1,0
2006,Mee Sum Pastry,(206) 682-6780,98101,WA,Seattle,1526 Pike Pl,0,1,0
2007,Vaca Loca The Latin Taste,(206) 595-2018,98102,WA,Seattle,219 Broadway E,1,1,0
2008,Palace Kitchen,(206) 448-2001,98121,WA,Seattle,2030 5th Ave,0,1,0
2009,Heyday,(206) 829-9816,98144,WA,Seattle,1372 31st Ave S,0,1,0
2010,Georgian Restaurant,(206) 621-7889,98101,WA,Seattle,411 University Street,0,0,0
2011,Fuel,(206) 329-4700,98112,WA,Seattle,610 19th Ave E,0,1,1
2012,Cinnamon Works,(206) 583-0085,98101,WA,Seattle,1536 Pike Pl,0,1,0
2013,Aladdin Gyro-Cery,(206) 632-5253,98105,WA,Seattle,4139 University Way NE,0,1,0
2014,Alibi Room,(206) 623-3180,98101,WA,Seattle,85 Pike St,0,1,0
2015,Brouwer’s Cafe,(206) 267-2437,98103,WA,Seattle,400 N 35th St,0,0,1
2016,Über Tavern,(206) 782-2337,98103,WA,Seattle,7517 Aurora Ave N,0,0,1
2017,Hamilton Viewpoint Park,(206) 684-4075,98116,WA,Seattle,1531 California Way SW,0,0,0
2018,Caffe Zingaro,(206) 352-2861,98109,WA,Seattle,127 Mercer St,0,1,1
2019,Columbia Center,(206) 386-5151,98104,WA,Seattle,701 5th Ave,0,0,0
2020,Marination Mobile,,98109,WA,Seattle,309 Pontius Ave N,0,1,0
2021,Guanaco’s Tacos Pupuseria,(206) 547-2369,98105,WA,Seattle,4106 Brooklyn Ave NE,0,1,1
2022,Veraci Pizza,(206) 525-1813,98107,WA,Seattle,500 NW Market St,0,1,0
2023,Skillet Street Food,(206) 512-2000,98101,WA,Seattle,512 Stewart St,0,1,0
2024,The Carlile Room,(206) 946-9720,98101,WA,Seattle,820 Pine St,0,1,0
2025,Shawn O’Donnell’s American Grill & Irish Pub,(206) 602-6380,98104,WA,Seattle,508 2nd Ave,1,1,1
2026,Terra Plata,(206) 325-1501,98122,WA,Seattle,1501 Melrose Ave,0,0,1
2027,Salee Thai Restaurant,(206) 457-5375,98102,WA,Seattle,2355 10th Ave E,1,1,0
2028,Geo’s Cuban & Creole Cafe,(206) 706-3117,98107,WA,Seattle,6301 Seaview Ave NW,0,1,1
2029,The Upstairs,(206) 441-4013,98121,WA,Seattle,2209 2nd Ave,0,0,0
2030,Cocoa Banana,,98104,WA,Seattle,118 Cherry St,0,1,0
2031,Araya’s Place,(206) 524-4332,98105,WA,Seattle,5240 University Way NE,0,1,0
2032,Pizzeria Credo,(206) 402-3784,98116,WA,Seattle,4520 California Ave SW,0,1,0
2033,Meeples Games,(206) 535-7896,98116,WA,Seattle,3727 California Ave SW,0,1,1
2034,Fuji Bakery,(206) 623-4050,98104,WA,Seattle,526 S King St,0,1,0
2035,Banh Mi Unwrapped,(206) 456-7192,98105,WA,Seattle,4725 University Way NE,0,1,0
2036,Caffé D’arte,(206) 728-4468,98101,WA,Seattle,1625 2nd Ave,0,1,0
2037,Revolution Wine,(425) 283-9085,98122,WA,Seattle,518 E. Pike Street,0,0,0
2038,Sun Liquor Distillery,(206) 720-1600,98122,WA,Seattle,514 E Pike St,0,0,1
2039,Canon,(206) 552-9755,98122,WA,Seattle,928 12th Ave,0,0,0
2040,Wann Yen,(206) 432-5902,98105,WA,Seattle,1313 NE 43rd St,0,1,0
2041,Naka,(206) 294-5230,98122,WA,Seattle,1449 E Pine St,0,0,0
2042,The Shop Agora,(206) 322-1103,98112,WA,Seattle,346 15th Ave E,0,1,0
2043,Honor Coffee,(206) 448-6638,98109,WA,Seattle,100 4th Ave N,0,1,1
2044,Tofully,(206) 682-1300,98104,WA,Seattle,502 S King St,0,1,0
2045,Manu’s Bodega,(206) 682-2175,98104,WA,Seattle,100 Prefontaine Pl S,0,1,1
2046,AQUA by El Gaucho,(206) 956-9171,98121,WA,Seattle,2801 Alaskan Way,0,1,1
2047,The Innkeeper,(206) 441-7817,98121,WA,Seattle,2510 1st Ave,0,1,1
2048,The Twilight Exit,(206) 324-7462,98122,WA,Seattle,2514 E Cherry St,0,1,1
2049,Vermillion,(206) 709-9797,98122,WA,Seattle,1508 11th Ave,0,0,0
2050,The Triple Door,(206) 838-4333,98101,WA,Seattle,216 Union St,0,0,0
2051,Long Provincial Vietnamese,(206) 443-6266,98101,WA,Seattle,1901 2nd Ave,0,1,0
2052,Schooner Exact Brewing Company,(206) 432-9734,98134,WA,Seattle,3901 1st Ave S,0,1,1
2053,Caffe Migliore,(206) 624-9893,98161,WA,Seattle,1215 4th Ave,0,1,1
2054,El Borracho,(206) 538-0440,98101,WA,Seattle,1521 1st Ave,0,1,1
2055,Fonte Cafe and Wine Bar,(206) 777-6193,98101,WA,Seattle,1321 1st Ave,0,1,1
2056,Moondrop Coffee & Tea,(206) 430-5839,98126,WA,Seattle,1619 Harbor Ave SW,0,1,1
2057,The Butcher & The Baker,(206) 414-3100,98115,WA,Seattle,6412 Latona Ave NE,0,1,1
2058,Vios Cafe,(206) 329-3236,98112,WA,Seattle,903 19th Ave E,0,1,1
2059,Space Needle,(206) 905-2100,98109,WA,Seattle,400 Broad St,0,0,0
2060,Smith Tower,(206) 624-0414,98104,WA,Seattle,500 2nd Ave,0,0,0
2061,Hot Mama’s Pizza,(206) 322-6444,98122,WA,Seattle,700 E Pine St,1,1,1
2062,Brimmer & Heeltap,(206) 420-2534,98107,WA,Seattle,425 NW Market St,0,1,1
2063,Add-a-Ball,(206) 696-1613,98103,WA,Seattle,315 N 36th St,0,0,0
2064,Vendemmia,(206) 466-2533,98122,WA,Seattle,1126 34th Ave,0,0,0
2065,Blueacre Seafood,(206) 659-0737,98101,WA,Seattle,1700 7th Ave,0,1,1
2066,Pizza Pi Vegan Pizzaria,(206) 343-1415,98105,WA,Seattle,5500 University Way NE,1,1,0
2067,Russell’s,(206) 547-1653,98103,WA,Seattle,4111 Stone Way N,0,0,0
2068,Chuck’s Hop Shop,(206) 297-6212,98117,WA,Seattle,656 NW 85th St,0,0,1
2069,Freshy’s,(206) 937-4316,98116,WA,Seattle,2735 California Ave SW,0,1,1
2070,Chef Cafe,(206) 568-2681,98144,WA,Seattle,2200 S Jackson St,0,1,0
2071,Chef Cafe,(206) 568-2681,98144,WA,Seattle,2200 S Jackson St,0,1,0
2072,Feierabend,(206) 340-2528,98109,WA,Seattle,422 Yale Ave N,0,0,1
2073,Porchlight Coffee & Records,(206) 329-5461,98122,WA,Seattle,1517 14th Ave,0,1,1
2074,Crepe De France,(206) 624-2196,98101,WA,Seattle,93 Pike St,0,1,0
2075,Citra,(206) 327-9012,98105,WA,Seattle,4730 University Way NE,0,1,1
2076,Meet the Moon,(206) 707-9730,98122,WA,Seattle,120 Lakeside Ave,0,1,1
2077,Observation Deck At the Space Needle,(800) 937-9582,98109,WA,Seattle,400 Broad St,0,0,0
2078,Pam’s Kitchen,(206) 420-2320,98109,WA,Seattle,609 Eastlake Ave E,0,1,0
2079,Humble Pie,(206) 329-5133,98144,WA,Seattle,525 Rainier Ave S,0,1,1
2080,Sichuanese Cuisine,(206) 489-4572,98104,WA,Seattle,1048 S Jackson St,0,1,0
2081,The Stumbling Monk,(206) 860-0916,98102,WA,Seattle,1635 E Olive Way,0,0,0
2082,Staple & Fancy Mercantile,(206) 789-1200,98107,WA,Seattle,4739 Ballard Ave NW,0,0,0
2083,The Brooklyn Seafood,(206) 224-7000,98101,WA,Seattle,1212 2nd Ave,0,1,0
2084,Via Tribunali,(206) 322-9234,98122,WA,Seattle,913 E Pike St,0,1,0
2085,New Century Tea Gallery,(206) 622-3599,98104,WA,Seattle,416 Maynard Ave S,0,1,0
2086,Serious Pie,(206) 923-8012,98101,WA,Seattle,1124 Pike St,0,1,0
2087,Boat Street Kitchen & Bistro,(206) 632-4602,98121,WA,Seattle,3131 Western Ave,0,1,1
2088,Uptown Espresso,(206) 285-3757,98109,WA,Seattle,525 Queen Anne Ave N,0,1,1
2089,Comet Dogs,,98122,WA,Seattle,922 E Pike St,0,1,0
2090,Plaka Estiatorio,(206) 829-8934,98107,WA,Seattle,5407 20th Ave NW,0,1,0
2091,Pizzeria 88,(206) 328-7817,98102,WA,Seattle,416 Broadway E,0,1,1
2092,The Hi Spot Cafe,(206) 325-7905,98122,WA,Seattle,1410 34th Ave,0,1,1
2093,5 Spot,(206) 285-7768,98109,WA,Seattle,1502 Queen Anne Ave N,0,1,0
2094,Local 360,(206) 441-9360,98121,WA,Seattle,2234 1st Ave,0,1,1
2095,Lighthouse Roasters,(206) 633-4444,98103,WA,Seattle,400 N 43rd St,0,1,1
2096,El Legendario Mexican Restaurant,(206) 539-9731,98103,WA,Seattle,4705 Aurora Ave N,0,1,0
2097,Saigon Vietnam Deli,(206) 328-2357,98144,WA,Seattle,1200 S Jackson St,0,1,0
2098,Marination Ma Kai,(206) 328-8226,98126,WA,Seattle,1660 Harbor Ave SW,0,1,1
2099,Harbor Café,(206) 340-9908,98101,WA,Seattle,1411 4th Ave,0,1,0
2100,Gourmet Noodle Bowl,(206) 264-8899,98104,WA,Seattle,707 8th Ave S,0,1,0
2101,The Faerie Queene,(206) 816-0522,98104,WA,Seattle,90 Yesler Way,0,1,0
2102,Tilth,(206) 633-0801,98103,WA,Seattle,1411 N 45th St,0,0,1
2103,Mezcaleria Oaxaca,(206) 216-4446,98109,WA,Seattle,2123 Queen Anne Ave N,0,1,0
2104,Mr Gyros - Seattle,(206) 535-8841,98105,WA,Seattle,256 NE 45th St,0,1,0
2105,Bibimbap,(206) 623-1650,98104,WA,Seattle,95 Marion St,0,1,0
2106,Betty,(206) 352-3773,98109,WA,Seattle,1507 Queen Anne Ave N,0,1,0
2107,Sushi Kanpai,(206) 588-2769,98104,WA,Seattle,900 8th Ave,0,1,0
2108,Macrina Bakery & Cafe,(206) 283-5900,98119,WA,Seattle,615 W McGraw St,0,1,1
2109,Mamnoon Street,(206) 327-9121,98121,WA,Seattle,2020 6th Ave,0,1,1
2110,Plum Vegan Bistro,(206) 838-5333,98122,WA,Seattle,1429 12th Ave,0,1,0
2111,The Sixgill,(206) 466-2846,98103,WA,Seattle,3417 Evanston Ave N,0,0,1
2112,Tavern Law,(206) 322-9734,98122,WA,Seattle,1406 12th Ave,0,0,1
2113,The Whisky Bar,(206) 443-4490,98121,WA,Seattle,2122 2nd Ave,0,0,0
2114,Habitant,(206) 628-1635,98101,WA,Seattle,500 Pine St,0,0,0
2115,Silver Tray,(206) 632-2300,98103,WA,Seattle,2101 N 45th St,1,1,1
2116,Revel,(206) 547-2040,98103,WA,Seattle,403 N 36th St,0,1,1
2117,La Teranga,(206) 725-1188,98118,WA,Seattle,4903 1/2 Rainier Ave S,0,1,0
2118,Sod House Bakery,(206) 522-3000,98115,WA,Seattle,2114 NE 65th St,0,1,0
2119,GoldinBlack,(206) 466-2737,98109,WA,Seattle,621 Queen Anne Ave N,0,1,0
2120,Harbor City Restaurant,(206) 621-2228,98104,WA,Seattle,707 S King St,0,1,0
2121,Post Alley Pizza,(206) 382-8475,98101,WA,Seattle,1123 Post Ave,1,1,1
2122,Hot Dog Joes,,98121,WA,Seattle,1st Ave & Blanchard St,0,1,0
2123,Gyro Cafe,(206) 324-6435,98112,WA,Seattle,107 15th Ave E,0,1,0
2124,Volunteer Park Cafe & Marketplace,(206) 328-3155,98112,WA,Seattle,1501 17th Ave E,0,1,1
2125,Triumph Bar,(206) 420-1791,98109,WA,Seattle,114 Republican St,0,1,1
2126,Fat’s Fried Chicken & Waffles,(206) 602-6863,98122,WA,Seattle,2726 E Cherry St,0,1,0
2127,Biscuit Bitch,(206) 623-1859,98104,WA,Seattle,621 3rd Ave,0,1,0
2128,Le Petit Cochon,(206) 829-8943,98103,WA,Seattle,701 N 36th St,0,0,0
2129,Hazlewood,(206) 783-0478,98107,WA,Seattle,2311 NW Market St,0,0,1
2130,Babirusa,(206) 329-2744,98102,WA,Seattle,2236 Eastlake Ave E,0,1,1
2131,Tamarind Tree,(206) 860-1404,98104,WA,Seattle,1036 S Jackson St,0,1,1
2132,A + Hong Kong Kitchen,(206) 682-1267,98104,WA,Seattle,419 6th Ave S,0,1,0
2133,Bad Jimmy’s Brewing Co.,(206) 789-1548,98107,WA,Seattle,4358 B Leary Way Nw,0,0,1
2134,Dur Dur Cafe,(206) 324-3110,98122,WA,Seattle,2212 E Cherry St,0,1,0
2135,Panama Hotel Tea & Coffee House,(206) 515-4000,98104,WA,Seattle,607 S Main St,0,1,0
2136,Porkchop & Co,(206) 257-5761,98107,WA,Seattle,5451 Leary Ave NW,0,1,1
2137,Old Stove Brewing,(206) 829-4800,98101,WA,Seattle,1525 1st Ave,0,0,1
2138,Procopio Gelateria,(206) 622-4280,98101,WA,Seattle,1501 Western Ave,0,1,1
2139,Urban Sushi Kitchen,(206) 448-6953,98101,WA,Seattle,600 Stewart St,0,1,0
2140,Pagliacci Pizza,(206) 726-1717,98102,WA,Seattle,426 Broadway E,1,1,1
2141,Thanh Vi,(206) 633-7867,98105,WA,Seattle,4226 University Way NE,0,1,0
2142,IL Bistro,(206) 682-3049,98101,WA,Seattle,93 Pike St,0,1,1
2143,Mixto,(206) 467-3098,98104,WA,Seattle,521 3rd Ave,1,1,0
2144,The Pine Box,(206) 588-0375,98122,WA,Seattle,1600 Melrose Ave,0,0,1
2145,Herkimer Coffee,(206) 525-5070,98105,WA,Seattle,5611 University Way NE,0,1,1
2146,MOD Pizza,(206) 632-7111,98105,WA,Seattle,1414 NE 42nd St,0,1,1
2147,Magic Dragon,(206) 284-7470,98119,WA,Seattle,1827 15th Ave W,0,1,0
2148,Rancho Bravo Tacos,,98105,WA,Seattle,211 NE 45th St,0,1,1
2149,The Sitting Room,(206) 285-2830,98119,WA,Seattle,108 W Roy St,0,0,1
2150,Caffè Umbria,(206) 624-5847,98104,WA,Seattle,320 Occidental Ave S,0,1,1
2151,Aglio e Olio,(206) 709-8883,98112,WA,Seattle,2743 E Madison St,1,1,0
2152,Electric Cloud Coffee,,98109,WA,Seattle,318 Nickerson St,0,1,1
2153,Homegrown,(877) 567-9240,98122,WA,Seattle,1531 Melrose Ave,0,1,1
2154,Tippe and Drague Alehouse,(206) 538-0094,98144,WA,Seattle,3315 Beacon Ave S,0,1,1
2155,Place Pigalle,(206) 624-1756,98101,WA,Seattle,81 Pike St,0,0,1
2156,Casco Antiguo,(206) 538-0400,98104,WA,Seattle,115 Occidental Ave S,0,1,1
2157,Mecca Cafe,(206) 285-9728,98109,WA,Seattle,526 Queen Anne Ave N,0,1,0
2158,Caffe Lieto,(206) 441-7999,98101,WA,Seattle,1909 1st Ave,0,1,1
2159,Vif Wine|Coffee,(206) 557-7357,98103,WA,Seattle,4401 Fremont Ave North,0,1,1
2160,The Swinery,(206) 932-4211,98116,WA,Seattle,3207 California Ave SW,0,1,1
2161,Mia’s Off Broadway Cafe,(206) 325-4992,98122,WA,Seattle,1601 Harvard Ave,0,1,1
2162,Pike Place Chowder,(206) 838-5680,98101,WA,Seattle,600 Pine St,0,1,0
2163,Tutta Bella Neapolitan Pizzeria,(206) 633-3800,98103,WA,Seattle,4411 Stone Way N,0,1,1
2164,Wayward Vegan Cafe,(206) 524-0204,98115,WA,Seattle,801 NE 65th St,1,1,0
2165,Lloyd Martin,(206) 420-7602,98109,WA,Seattle,1525 Queen Anne Ave N,0,0,0
2166,Woodland Park,(206) 684-4075,98103,WA,Seattle,1000 N 50th St,0,0,0
2167,Fish On Bait and Tackle Shop,(206) 284-2235,98119,WA,Seattle,955 Alaskan Way W,0,1,1
2168,Unicorn,(206) 325-6492,98122,WA,Seattle,1118 E Pike St,0,1,0
2169,Vital T Leaf,(206) 441-7476,98121,WA,Seattle,2003 Western Ave,0,1,0
