id,Name,Phone,Zipcode,State,City,Address,Delivery,Takeout,Outdoor_seating
2110,Caffe Sport,(415) 981-1251,94133,CA,San Francisco,574 Green Street,0,0,0
2111,25 Lusk,(415) 496-5875,94107,CA,San Francisco,25 Lusk Street,0,1,0
2112,Ananda Fuara,(415) 621-1994,94102,CA,San Francisco,1298 Market Street,0,1,0
2113,Bouche,(415) 956-0396,94108,CA,San Francisco,603 Bush Street,0,0,0
2114,Chutney,(415) 931-5541,94102,CA,San Francisco,511 Jones Street,1,1,0
2115,Bread and Cocoa,(415) 956-7200,94104,CA,San Francisco,199 Sutter Street,0,1,1
2116,Southpaw BBQ,(415) 934-9300,94110,CA,San Francisco,2170 Mission District Street,0,0,0
2117,Town's End,(415) 512-0749,94107,CA,San Francisco,2 Townsend Street,0,1,0
2118,Garçon,(415) 401-8959,94110,CA,San Francisco,1101 Valencia Street,0,0,0
2119,Parlor 1255,(415) 249-0802,94111,CA,San Francisco,1255 Battery Street,1,1,0
2120,Golden Star Vietnamese,(415) 398-1215,94108,CA,San Francisco,11 Walter U Lum Place,0,1,0
2121,Osha Thai,(415) 826-7738,94110,CA,San Francisco,819 Valencia Street,1,1,0
2122,Perry's,(415) 495-6500,94105,CA,San Francisco,Hotel Griffon,0,1,1
2123,Sanraku,(415) 369-6166,94103,CA,San Francisco,Metreon,0,1,0
2124,Muracci's Japanese Curry,(415) 773-1101,94108,CA,San Francisco,307 Kearny Street,1,1,0
2125,King's,(415) 752-5198,94118,CA,San Francisco,639 Clement Street,1,1,0
2126,Florio,(415) 775-4300,94115,CA,San Francisco,1915 Fillmore Street,0,0,0
2127,Wako Japanese,(415) 682-4875,94118,CA,San Francisco,211 Clement Street,0,0,0
2128,Albona,(415) 441-1040,94133,CA,San Francisco,545 Francisco Street,0,0,0
2129,Maykadeh,(415) 362-8286,94133,CA,San Francisco,470 Green Street,1,1,0
2130,Mikkeller Bar,(415) 984-0279,94102,CA,San Francisco,34 Mason Street,0,0,0
2131,Mara's Italian Pastry,(415) 397-9435,94133,CA,San Francisco,503 Columbus Avenue,0,1,0
2132,Cafe Zoetrope,(415) 291-1700,94133,CA,San Francisco,916 Kearny Street,0,1,1
2133,Squat and Gobble Cafe,(415) 665-9900,94127,CA,San Francisco,1 W Portal Avenue,0,1,0
2134,Gigi's Sotto Mare Oysteria & Seafood Restaurant,(415) 398-3181,94133,CA,San Francisco,552 Green Street,0,0,1
2135,Cable 55,(415) 403-6601,94102,CA,San Francisco,Parc 55 Hotel,0,1,0
2136,Sakana,(415) 775-7644,94109,CA,San Francisco,639 Post Street,0,1,0
2137,Bob's Steak and Chop House,(415) 273-3085 (415) 273-3088,94104,CA,San Francisco,Omni San Francisco,0,1,0
2138,Bursa,(415) 564-4006,94127,CA,San Francisco,60 West Portal Avenue,0,1,0
2139,Alegrias,(415) 929-8888,94123,CA,San Francisco,2018 Lombard Street,0,0,0
2140,Tuk Tuk Thai,(415) 445-7839,94133,CA,San Francisco,659 Union Street,0,1,0
2141,Saha,(415) 345-9547,94109,CA,San Francisco,Hotel Carlton,0,0,0
2142,Curry Up Now,(650) 477-3000,94104,CA,San Francisco,Location Varies,0,1,1
2143,Anda Piroshki,(415) 702-9255,94117,CA,San Francisco,1727 Haight Street,0,0,0
2144,Mi Lindo Peru,(415) 642-4897,94110,CA,San Francisco,3226 Mission Street,0,1,0
2145,Les Joulins Jazz Bistro,(415) 397-5397,94102,CA,San Francisco,44 Ellis Street,0,0,1
2146,Hyde Street Seafood House & Raw Bar,(415) 931-3474,94109,CA,San Francisco,1509 Hyde Street,0,0,0
2147,Local Kitchen & Wine Merchant,(415) 777-4200,94105,CA,San Francisco,330 1st Street,0,0,0
2148,Shalimar,(415) 776-4642,94109,CA,San Francisco,1409 Polk Street,0,1,1
2149,Americano,(415) 278-3777,94105,CA,San Francisco,Hotel Vitale,0,0,1
2150,Credo,(415) 693-0360,94104,CA,San Francisco,360 Pine Street,0,1,1
2151,Gelateria Naia,(415) 677-9280,94133,CA,San Francisco,520 Columbus Avenue,0,0,0
2152,Tataki,(415) 931-1182,94115,CA,San Francisco,2815 California Street,0,1,0
2153,Kennedy's Irish Pub and Curry House,(415) 441-8855,94133,CA,San Francisco,1040 Columbus Avenue,0,1,0
2154,Una Pizza Napoletana,(415) 861-3444,94103,CA,San Francisco,210 11th Street,0,1,0
2155,Dolores Park Cafe,(415) 621-2936,94110,CA,San Francisco,501 Dolores Street,0,1,1
2156,Beard Papa,(415) 978-9975,94103,CA,San Francisco,Westfield Mall,0,1,0
2157,Sam's Grill and Seafood,(415) 421-0594,94104,CA,San Francisco,374 Bush Street,0,0,0
2158,Le Marais Bakery,(415) 359-9801,94123,CA,San Francisco,2066 Chestnut Street,0,1,1
2159,Tarantino's,(415) 775-5600,94133,CA,San Francisco,206 Jefferson Street,0,0,0
2160,Balboa Cafe,(415) 921-3944,94123,CA,San Francisco,3199 Fillmore Street,0,1,1
2161,Sushi Nara,(415) 567-1515,94109,CA,San Francisco,1515 Polk Street,0,1,0
2162,Parada 22,(415) 750-1111,94117,CA,San Francisco,1805 Haight Street,0,0,0
2163,Aperto,(415) 252-1625,94107,CA,San Francisco,1434 18th Street,0,1,0
2164,Darbar,(415) 359-1236,94109,CA,San Francisco,1412 Polk Street,1,1,0
2165,Terzo,(415) 441-3200,94123,CA,San Francisco,3011 Steiner Street,0,0,0
2166,Mijita,(415) 399-0814,94111,CA,San Francisco,Ferry Building,0,0,1
2167,Pomelo,(415) 285-2257,94131,CA,San Francisco,1793 Church Street,0,0,0
2168,Chloe's Cafe,(415) 648-4116,94114,CA,San Francisco,1399 Church Street,0,1,1
2169,PPQ Beef Noodle House,(415) 661-8869,94122,CA,San Francisco,1816 Irving Street,0,1,0
2170,Kusina Ni Tess,(415) 351-1169,94102,CA,San Francisco,237 Ellis Street,1,1,0
2171,Aicha Moroccan Cuisine,(415) 345-9947,94109,CA,San Francisco,1303 Polk Street,0,1,0
2172,El Metate,(415) 641-7209,94110,CA,San Francisco,2406 Bryant Street,0,0,1
2173,Dino & Santino's,(415) 922-4700,94115,CA,San Francisco,2101 Fillmore Street,1,1,1
2174,Mel's Drive-in,(415) 387-2244,94118,CA,Los Angeles,3355 Geary Boulevard,1,1,0
2175,Regalito,(415) 503-0650,94110,CA,San Francisco,3481 18th Street,0,0,1
2176,Straw,(415) 431-3663,94102,CA,San Francisco,203 Octavia Boulevard,1,1,1
2177,Alamo Square Seafood Grill,(415) 440-2828,94117,CA,San Francisco,803 Fillmore Street,0,0,0
2178,Uva Enoteca,(415) 829-2024,94117,CA,San Francisco,568 Haight Street,1,1,0
2179,Brindisi Cucina di Mare,(415) 593-8000,94104,CA,San Francisco,88 Belden Place,0,1,1
2180,La Oaxaquena,(415) 621-5446,94110,CA,San Francisco,2128 Mission District Street,0,0,0
2181,Flipper's,(415) 552-8880,94102,CA,San Francisco,482 Hayes Street,0,1,1
2182,Alexander's Steakhouse,(415) 495-1111,94107,CA,San Francisco,448 Brannan Street,0,0,0
2183,Kusakabe,(415) 757-0155,94111,CA,San Francisco,584 Washington Street,0,0,0
2184,Herbivore,(415) 826-5657,94110,CA,San Francisco,983 Valencia Street,0,1,1
2185,Spice Kit,(415) 882-4581,94105,CA,San Francisco,405 Howard Street,1,1,1
2186,Las Margaritas,(415) 776-6996,94133,CA,San Francisco,2801 Leavenworth Street,0,1,1
2187,Kitchen Story,(415) 525-4905,94114,CA,San Francisco,3499 16th Street,1,1,1
2188,Colosseo Ristorante,(415) 398-1300,94133,CA,San Francisco,414 Columbus Avenue,0,0,0
2189,Caffe Macaroni,(415) 956-9737,94133,CA,San Francisco,59 Columbus Avenue,0,0,1
2190,Pizza Zone,(415) 567-3244,94133,CA,San Francisco,555 Beach Street,0,0,1
2191,The Dosa Brothers,(415) 378-0984,94104,CA,San Francisco,598 Market Street,0,0,0
2192,Ristorante Parma,(415) 567-0500,94123,CA,San Francisco,3314 Steiner Street,0,1,0
2193,Cha-Ya,(415) 252-7825,94110,CA,San Francisco,762 Valencia Street,0,1,0
2194,Utopia Cafe,(415) 956-2902,94108,CA,San Francisco,139 Waverly Place,1,1,0
2195,Amici's,(415) 885-4500,94123,CA,San Francisco,2200 Lombard Street,1,1,0
2196,Basil Canteen,(415) 552-3963,94103,CA,San Francisco,1489 Folsom Street,0,1,0
2197,Chabaa Thai,(415) 753-3347,94122,CA,San Francisco,2123 Irving Street,1,1,0
2198,Henry's Hunan,(415) 826-9189,94131,CA,San Francisco,1708 Church Street,0,1,0
2199,Pazzia,(415) 512-1693,94107,CA,San Francisco,337 3rd Street,0,0,1
2200,Marla Bakery,(415) 742-4379,94111,CA,Suite 52,The Ferry Building,0,1,1
2201,Toast Eatery,(415) 642-6328,94114,CA,San Francisco,3991 24th Street,0,1,1
2202,Caffe Capriccio,(415) 772-0937,94133,CA,San Francisco,2200 Mason Street,0,0,1
2203,1760,(415) 359-1212,94109,CA,San Francisco,1760 Polk Street,0,0,0
2204,Don Ramon's,(415) 864-2700,94103,CA,San Francisco,225 11th Street,0,1,0
2205,Paragon Restaurant & Bar,(415) 537-9020,94107,CA,San Francisco,701 2nd Street,0,1,1
2206,Pluto's,(415) 753-8867,94122,CA,San Francisco,627 Irving Street,0,1,0
2207,The Mill,(415) 252-0800,94117,CA,San Francisco,736 Divisadero Street,0,1,1
2208,Pasquale's Pizzeria,(415) 661-2140,94122,CA,San Francisco,700 Irving Street,1,1,1
2209,4505 Meats,(415) 255-3094,94111,CA,San Francisco,Location Varies,0,0,0
2210,Dirty Habit,(415) 348-1555,94103,CA,San Francisco,Hotel Zelos,0,0,1
2211,Crepevine,(415) 431-4646,94114,CA,San Francisco,216 Church Street,0,1,1
2212,The Ramp,(415) 621-2378,94158,CA,San Francisco,855 Terry A Francois Boulevard,0,0,1
2213,Campton Place,(415) 781-5555,94108,CA,San Francisco,Hotel Taj Campton Place,0,0,0
2214,Eats,(415) 751-8000,94118,CA,San Francisco,50 Clement Street,0,0,1
2215,The Creamery Cafe,(415) 896-1445,94107,CA,San Francisco,685 Fourth Street,0,0,0
2216,Manora's Thai,(415) 861-6224,94103,CA,San Francisco,1600 Folsom Street,0,1,0
2217,Taraval Okazu Ya,(415) 759-6850,94116,CA,San Francisco,1735 Taraval Street,0,1,0
2218,Ghirardelli Ice Cream & Chocolate Shop,(415) 536-7830,94105,CA,San Francisco,2 New Montgomery Street,0,0,0
2219,Bang San Thai Cuisine,(415) 928-2772,94109,CA,San Francisco,791 O'Farrell Street,1,1,0
2220,15 Romolo,(415) 398-1359,94133,CA,San Francisco,15 Romolo Place,0,0,0
2221,Tin,(415) 882-7188,94103,CA,San Francisco,937 Howard Street,1,1,0
2222,Miette,(415) 626-6221,94102,CA,San Francisco,449 Octavia Street,0,1,1
2223,Velo Rouge,(415) 752-7799,94118,CA,San Francisco,798 Arguello Boulevard,0,1,0
2224,Southern Pacific Brewing,(415) 891-9775,94110,CA,San Francisco,620 Treat Avenue,0,0,0
2225,Ichi Sushi,(415) 525-4750,94110,CA,San Francisco,3282 Mission Street,0,1,0
2226,Naked Lunch,(415) 577-4951,94133,CA,San Francisco,504 Broadway Street,0,1,1
2227,Pig and Pie,(415) 401-8770,94110,CA,San Francisco,2962 24th Street,0,1,0
2228,Sweetheart Cafe,(415) 262-9989,94108,CA,San Francisco,909 Grant Avenue,0,0,0
2229,Stones Throw,(415) 796-2901,94109,CA,San Francisco,1896 Hyde Street,0,0,0
2230,Anthony's Cookies,(415) 655-9834,94110,CA,San Francisco,1417 Valencia Street,0,1,0
2231,Hamano Sushi,(415) 826-0825,94114,CA,San Francisco,1332 Castro Street,0,1,0
2232,Blackwood,(415) 931-9663,94123,CA,San Francisco,2150 Chestnut Street,1,1,1
2233,Floating Sushi Boat,(415) 956-2086,94108,CA,San Francisco,700 Grant Avenue,0,0,0
2234,Sushi Toni,(415) 986-8664,94108,CA,San Francisco,733 Bush Street,0,0,0
2235,Izakaya Sozai,(415) 742-5122,94122,CA,San Francisco,1500 Irving Street,0,0,0
2236,Pizza Place On Noriega,(415) 759-5752,94122,CA,San Francisco,3901 Noriega Street,0,1,0
2237,Leopold's,(415) 474-2000,94109,CA,San Francisco,2400 Polk Street,0,0,0
2238,Java Beach Cafe,(415) 665-5282,94122,CA,San Francisco,1396 La Playa Street,0,1,1
2239,Vicoletto,(415) 433-5800,94133,CA,San Francisco,550 Green Street,0,1,1
2240,Smokestack at Magnolia Brewery,(415) 864-7468,94107,CA,San Francisco,2505 3rd Street,0,1,0
2241,Pica Pica Arepa Kitchen,(414) 400-5453,94103,CA,San Francisco,401 Valencia Street,1,1,0
2242,Pera,(415) 796-3812,94107,CA,San Francisco,1457 18th Street,0,1,1
2243,Zapata,(415) 861-4470,94114,CA,San Francisco,4150 18th Street,0,1,0
2244,Umi,(415) 355-1328,94107,CA,San Francisco,1328 18th Street,0,1,1
2245,Morning Due Cafe,(415) 621-7156,94114,CA,San Francisco,3698 17th Street,0,0,1
2246,Coffee Bar,(415) 551-8100,94110,CA,San Francisco,1890 Bryant Street,0,1,1
2247,Ar Roi,(415) 771-5146,94109,CA,San Francisco,643 Post Street,0,1,0
2248,Truly Mediterranean,(415) 252-7482,94103,CA,San Francisco,3109 16th Street,0,1,0
2249,Victor's Pizzeria,(415) 885-1660,94109,CA,San Francisco,1411 Polk Street,1,1,0
2250,La Corneta Taqueria,(415) 469-8757,94131,CA,San Francisco,2834 Diamond Street,0,1,0
2251,BurgerMeister,(415) 296-9907,94133,CA,San Francisco,759 Columbus Avenue,0,1,0
2252,Red Jade,(415) 621-3020,94114,CA,San Francisco,245 Church Street,1,1,0
2253,Forbes Island,(415) 951-4900,94133,CA,San Francisco,H Dock At Pier 39,0,0,0
2254,Chowder Hut,(415) 776-1849,94133,CA,San Francisco,2890 Taylor Street,0,1,1
2255,L'Ottavo Ristorante,(415) 922-3944,94102,CA,San Francisco,692 Sutter Street,0,0,0
2256,Benihana,(415) 563-4844,94115,CA,San Francisco,Japan Center,0,0,0
2257,Le P'tit Laurent,(415) 334-3235,94131,CA,San Francisco,699 Chenery Street,0,0,0
2258,De Young Cafe,(415) 750-2613,94118,CA,San Francisco,de Young Museum,0,0,0
2259,Osaka Sushi,(415) 255-8828,94114,CA,San Francisco,460 Castro Street,1,1,0
2260,Olive Garden,(415) 661-6770,94132,CA,San Francisco,3251 20th Avenue,0,1,0
2261,Fishermans Pizza,(415) 928-2998,94133,CA,San Francisco,2800 Leavenworth Street,1,1,1
2262,Gamine,(415) 771-7771,94123,CA,San Francisco,2223 Union Street,0,1,1
2263,Il Fornaio,(415) 986-0100,94111,CA,San Francisco,1265 Battery Street,1,1,1
2264,Jasmine Garden,(415) 861-2682,94114,CA,San Francisco,708 14th Street,0,0,0
2265,Cha-Am Thai,(415) 546-9710,94107,CA,San Francisco,701 Folsom Street,1,1,0
2266,My Tofu House,(415) 750-1818,94118,CA,San Francisco,4627 Geary Boulevard,0,1,0
2267,Mixt Greens,(415) 296-8009,94104,CA,San Francisco,120 Sansome Street,0,1,0
2268,Koo,(415) 731-7077,94122,CA,San Francisco,408 Irving Street,0,0,0
2269,Benjarong Thai Cuisine,(415) 441-8999,94123,CA,San Francisco,1968 Lombard Street,1,1,0
2270,Bambino's Ristorante,(415) 731-1343,94117,CA,San Francisco,945 Cole Street,1,1,0
2271,It's Tops Coffee Shop,(415) 431-6395,94103,CA,San Francisco,1801 Market Street,0,0,0
2272,Sushi Zone,(415) 621-1114,94103,CA,San Francisco,1815 Market Street,0,0,0
2273,Primo Patio Cafe,(415) 957-1129,94107,CA,San Francisco,214 Townsend Street,0,1,0
2274,Lupa,(415) 282-5872,94114,CA,San Francisco,4109 24th Street,0,0,0
2275,Lime Tree,(415) 665-1415,94122,CA,San Francisco,450 A Irving Street,0,0,0
2276,OneUP Restaurant & Lounge,(415) 389-1234,94108,CA,San Francisco,Grand Hyatt Hotel,0,1,0
2277,Baker Street Bistro,(415) 931-1475,94123,CA,San Francisco,2953 Baker Street,0,1,1
2278,Press Club,(415) 744-5000,94103,CA,San Francisco,20 Yerba Buena Lane,0,0,0
2279,Helmand Palace,(415) 345-0072,94109,CA,San Francisco,2424 Van Ness Avenue,1,1,0
2280,Olympic Flame Cafe,(415) 885-0984,94102,CA,San Francisco,555 Geary Street,0,1,0
2281,The Vestry,(415) 551-5157,94110,CA,San Francisco,777 Valencia Street,0,1,1
2282,Kate's Kitchen,(415) 626-3984,94117,CA,San Francisco,471 Haight Street,1,1,0
2283,Piraat Pizzeria & Rotisserie,(415) 593-7772,94102,CA,San Francisco,696 Sutter Street,1,1,0
2284,Palio D'Asti,(415) 395-9800,94111,CA,San Francisco,640 Sacramento Street,0,1,0
2285,Bask,(415) 392-2275,94111,CA,San Francisco,42 Columbus Avenue,0,1,1
2286,Capital Restaurant,(415) 397-6269,94108,CA,San Francisco,839 Clay Street,0,1,0
2287,Dos Pinas,(415) 252-8220,94103,CA,San Francisco,251 Rhode Island St,0,0,0
2288,Pork Store Cafe,(415) 626-5523,94103,CA,San Francisco,3122 16th Street,1,1,1
2289,Curry Up Now,(415) 504-3631,94110,CA,San Francisco,659 Valencia Street,1,1,1
2290,Citizen's Band,(415) 556-4901,94103,CA,San Francisco,1198 Folsom Street,0,1,0
2291,Eddie Rickenbacker's,(415) 800-6659,94105,CA,San Francisco,133 2nd Street,0,0,0
2292,Hayes Street Grill,(415) 863-5545,94102,CA,San Francisco,320 Hayes Street,0,1,0
2293,Capo's,(415) 986-8998,94133,CA,San Francisco,641 Vallejo Street,0,1,1
2294,Lucky Creation Vegetarian,(415) 989-0818,94108,CA,San Francisco,854 Washington Street,0,1,0
2295,La Trappe,(415) 440-8727,94133,CA,San Francisco,800 Greenwich Street,0,0,0
2296,Skool,(415) 255-8800,94103,CA,San Francisco,1725 Alameda Street,0,0,1
2297,Home Plate,(415) 922-4663,94123,CA,San Francisco,2274 Lombard Street,0,1,0
2298,New Woey Loy Goey,(415) 399-0733,94133,CA,San Francisco,699 Jackson Street,0,1,0
2299,Zona Rosa,(415) 668-7717,94117,CA,San Francisco,1797 Haight Street,0,1,0
2300,Chantal Guillon Macarons,(415) 864-2400,94102,CA,San Francisco,437 Hayes Street,0,1,0
2301,Schubert's Bakery,(415) 752-1580,94118,CA,San Francisco,521 Clement Street,0,0,0
2302,Il Borgo,(415) 255-9108,94102,CA,San Francisco,500 Fell Street,0,0,0
2303,Emporio Rulli,(415) 433-1122,94108,CA,San Francisco,333 Post Street,0,1,1
2304,Jai Yun,(415) 981-7438,94111,CA,San Francisco,680 Clay Street,0,0,0
2305,Sam's Diner,(415) 626-8590,94102,CA,San Francisco,1220 Market Street,0,1,0
2306,Victoria Pastry,(415) 781-2015,94133,CA,San Francisco,700 Filbert Street,0,1,1
2307,Phat Philly Cheesesteaks,(415) 550-7428,94110,CA,San Francisco,3388 24th Street,0,1,1
2308,Le Zinc,(415) 647-9400,94114,CA,San Francisco,4063 24th Street,0,0,1
2309,Slider's,(415) 431-3288,94114,CA,San Francisco,449 Castro Street,0,1,0
2310,Tee Off,(415) 752-5439,94121,CA,San Francisco,3129 Clement Street,0,0,0
2311,Taqueria Cancun,(415) 864-6773,94103,CA,San Francisco,1003 Market Street,0,1,0
2312,Max's Opera Cafe,(415) 771-7300,94102,CA,San Francisco,601 Van Ness Avenue,0,1,0
2313,Arinell Pizza,(415) 255-1303,94110,CA,San Francisco,509 Valencia Street,0,1,0
2314,New Eritrea,(415) 681-1288,94122,CA,San Francisco,907 Irving Street,1,1,0
2315,Bullshead,(415) 665-4350,94127,CA,San Francisco,840 Ulloa Street,0,1,0
2316,Tanpopo,(415) 346-7132,94115,CA,San Francisco,1740 Buchanan Street,0,0,0
2317,Pane E Vino,(415) 346-2111,94123,CA,San Francisco,1715 Union Street,1,1,1
2318,Village Pizzeria,(415) 673-7771,94109,CA,San Francisco,1243 Van Ness Avenue,1,1,0
2319,The Posh Bagel,(415) 951-0133,94108,CA,San Francisco,270 Sutter Street,1,1,0
2320,Cantina Verde,(415) 393-4525,94111,CA,San Francisco,398 Market Street,0,0,0
2321,Thai Idea Vegetarian,(415) 440-8344,94109,CA,San Francisco,710 Polk Street,0,1,0
2322,Pluto's,(415) 775-8867,94123,CA,San Francisco,3258 Scott Street,1,1,1
2323,Cordon Bleu,(415) 673-5637,94109,CA,San Francisco,1574 California Street,0,1,0
2324,Mariposa,(510) 595-0955,94111,CA,San Francisco,Ferry Building,0,0,0
2325,Belden Taverna,(415) 986-8887,94104,CA,San Francisco,52 Belden Place,0,1,1
2326,Ice Cream Bar,(415) 742-4932,94117,CA,San Francisco,815 Cole Street,0,1,1
2327,Urban Curry,(415) 677-9744,94133,CA,San Francisco,523 Broadway Street,1,1,0
2328,Hong Kong Lounge,(415) 668-8836,94121,CA,San Francisco,5322 Geary Boulevard,0,0,0
2329,O3 Bistro & Lounge,(415) 934-9800,94102,CA,San Francisco,524 Van Ness Avenue,0,1,0
2330,So,(415) 552-7676,94103,CA,San Francisco,1010 Bryant Street,0,0,0
2331,Schmidt's,(415) 401-0200,94110,CA,San Francisco,2400 Folsom Street,0,1,0
2332,Le Central,(415) 391-2233,94108,CA,Los Angeles,453 Bush Street,0,1,0
2333,Jasmine Tea House,(415) 826-6288,94110,CA,San Francisco,3253 Mission Street,1,1,0
2334,Balompie Cafe,(415) 648-9199,94110,CA,San Francisco,3349 18th Street,0,1,0
2335,Chotto,(415) 441-2223,94123,CA,San Francisco,3317 Steiner Street,0,1,0
2336,Eiji,(415) 558-8149,94114,CA,San Francisco,317 Sanchez Street,0,0,0
2337,Tap 415,(415) 266-7900,94103,CA,San Francisco,Westfield Mall,0,0,0
2338,7 Mile House,(415) 467-2343,94005,CA,San Francisco,2800 Bayshore Boulevard,0,1,0
2339,Spiazzo Ristorante,(415) 664-9511,94127,CA,San Francisco,33 W Portal Avenue,1,1,0
2340,Bacon Bacon Cafe,(415) 757-0737,94107,CA,San Francisco,737 3rd Street,1,1,0
2341,Chipotle,(415) 512-8113,94105,CA,San Francisco,126 New Montgomery Street,0,1,0
2342,Tai Chi,(415) 441-6758,94109,CA,San Francisco,2031 Polk Street,1,1,0
2343,Lavash,(415) 664-5555,94122,CA,San Francisco,511 Irving Street,0,0,0
2344,Amici's,(415) 546-6666,94107,CA,San Francisco,216 King Street,0,1,1
2345,Holy Grill,(415) 431-4659,94103,CA,San Francisco,659 Townsend Street,0,1,0
2346,Enjoy Vegetarian Restaurant,(415) 956-7868,94108,CA,San Francisco,839 Kearny Street,1,1,0
2347,Kitaro,(415) 386-2777,94121,CA,San Francisco,5723 Geary Boulevard,0,1,0
2348,Cesario's,(415) 441-9898,94102,CA,San Francisco,601 Sutter Street,1,1,1
2349,Little Nepal,(415) 643-3881,94110,CA,San Francisco,925 Cortland Avenue,1,1,0
2350,Frog Hollow Farm,(415) 445-0990,94111,CA,San Francisco,Ferry Building,0,0,0
2351,Sophie's Crepes,(415) 929-7732,94115,CA,San Francisco,Japan Center,0,0,0
2352,Vega,(415) 285-6000,94110,CA,San Francisco,419 Cortland Avenue,0,0,0
2353,Iron Cactus,(415) 777-1004,94107,CA,Los Angeles,683 4th Street San Francisco,1,0,1
2354,Bean Bag Cafe,(415) 563-3634,94117,CA,San Francisco,601 Divisadero Street,0,0,1
2355,Radish,(415) 834-5441,94110,CA,San Francisco,3465 19th Street,1,1,1
2356,Biscuits & Blues,(415) 292-2583,94102,CA,San Francisco,401 Mason Street,0,0,0
2357,Sens,(415) 362-0645,94111,CA,San Francisco,4 Embarcadero Center,0,1,1
2358,Amelie,(415) 292-6916,94109,CA,San Francisco,1754 Polk Street,0,0,0
2359,Reverie Coffee Cafe,(415) 242-0200,94117,CA,San Francisco,848 Cole Street,0,1,1
2360,Jar,(323) 655-6566,90048,CA,Los Angeles,8225 Beverly Blvd,0,0,0
2361,The Counter,(310) 827-8600,90292,CA,Los Angeles,4786 Admiralty Way,1,1,0
2362,Figaro Bistrot,(323) 662-1587,90027,CA,Los Angeles,1802 N Vermont Ave,0,0,1
